STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
115190,99999, 20120209,   16.8,16,   11.2,16, 1032.7,16,  999.5,16,   3.7,16,   3.9,16,   7.8, 999.9,   21.7*,  10.9*,99.99 ,999.9, 001000,
115190,99999, 20120210,   13.6,16,    5.3,16, 1038.9,16, 1005.3,16,   7.1,16,   5.0,16,   7.8, 999.9,   20.8*,   7.9*,99.99 ,999.9, 001000,
115190,99999, 20120211,    9.0,16,    1.3,16, 1035.8,16, 1002.0,16,   5.6,16,   3.5,16,   7.8, 999.9,   18.3*,  -0.6*,99.99 ,999.9, 001000,
115190,99999, 20120212,    9.2,16,   -0.2,16, 1032.2,16,  998.4,16,   5.0,16,   3.2,16,   5.8, 999.9,   23.5*,  -2.4*, 0.00I,999.9, 000000,
115190,99999, 20120213,   18.7,16,   11.5,16, 1022.2,16,  989.5,16,   7.1,16,   5.5,16,   7.8, 999.9,   25.0*,   7.7*,99.99 ,999.9, 001000,
115190,99999, 20120214,   26.7,16,   19.1,16, 1014.9,16,  983.0,16,   7.1,16,   6.2,16,  15.5,  21.4,   32.4*,  20.7*,99.99 ,999.9, 011000,
115190,99999, 20120215,   34.9,16,   26.2,16, 1000.4,16,  969.5,16,   9.0,16,  16.8,16,  21.4,  36.9,   37.6*,  32.0*,99.99 ,999.9, 011100,
115190,99999, 20120216,   32.7,16,   20.6,16, 1019.5,16,  987.7,16,  17.0,16,  10.1,16,  17.5,  27.2,   35.4*,  30.9*,99.99 ,999.9, 001000,
115190,99999, 20120217,   38.1,16,   33.7,16, 1018.7,16,  987.4,16,  12.2,16,  10.3,16,  13.6,  25.3,   41.9*,  32.5*,99.99 ,999.9, 011000,
115190,99999, 20120218,   39.5,16,   33.4,16, 1018.2,16,  987.0,16,  13.1,16,   6.7,16,  13.6,  21.4,   44.6*,  36.5*, 0.00I,999.9, 000000,
115190,99999, 20120219,   38.3,16,   31.0,16, 1016.5,16,  985.2,16,  12.9,16,   9.0,16,  15.5,  25.3,   40.8*,  34.2*,99.99 ,999.9, 010000,
115190,99999, 20120220,   33.9,16,   22.7,16, 1033.1,16, 1001.0,16,  17.1,16,   6.2,16,   9.7, 999.9,   39.0*,  27.3*, 0.00I,999.9, 000000,
115190,99999, 20120221,   33.0,16,   22.5,16, 1032.3,16, 1000.2,16,  13.5,16,   7.9,16,  11.7, 999.9,   39.2*,  23.5*,99.99 ,999.9, 001000,
115190,99999, 20120222,   38.6,16,   32.5,16, 1030.0,16,  998.4,16,  10.6,16,   7.2,16,   9.7, 999.9,   45.0*,  35.4*, 0.00I,999.9, 000000,
115190,99999, 20120223,   41.9,16,   32.5,16, 1020.9,16,  989.8,16,  13.2,16,  12.0,16,  21.4,  31.1,   44.8*,  35.1*,99.99 ,999.9, 010000,
115190,99999, 20120224,   47.3,16,   40.4,16, 1020.9,16,  990.1,16,  15.3,16,  14.0,16,  17.5,  29.1,   52.3*,  42.6*, 0.00I,999.9, 000000,
115190,99999, 20120225,   45.7,16,   32.1,16, 1019.5,16,  988.6,16,  27.4,16,  11.5,16,  15.5,  25.3,   51.3*,  42.8*, 0.00I,999.9, 000000,
115190,99999, 20120226,   38.6,16,   29.0,16, 1020.2,16,  988.8,16,  16.9,16,   8.9,16,  13.6,  25.3,   42.1*,  34.3*,99.99 ,999.9, 011000,
115190,99999, 20120227,   36.6,16,   22.7,16, 1025.0,16,  993.3,16,  22.5,16,   5.8,16,  11.7, 999.9,   42.6*,  29.5*, 0.00I,999.9, 000000,
115190,99999, 20120228,   43.0,16,   37.0,16, 1019.5,16,  988.5,16,  10.6,16,   9.6,16,  13.6, 999.9,   47.8*,  39.0*,99.99 ,999.9, 010000,
115190,99999, 20120229,   51.7,16,   44.7,16, 1021.6,16,  991.0,16,  18.6,16,   6.3,16,  13.6,  21.4,   54.9*,  50.0*, 0.00I,999.9, 000000,
115190,99999, 20120301,   51.0,16,   45.0,16, 1024.5,16,  993.9,16,  12.7,16,   4.0,16,   7.8, 999.9,   57.7*,  44.1*, 0.00I,999.9, 000000,
115190,99999, 20120302,   45.3,16,   38.6,16, 1026.8,16,  995.7,16,   8.2,16,   4.6,16,   7.8, 999.9,   51.3*,  40.5*, 0.00I,999.9, 100000,
115190,99999, 20120303,   41.4,16,   24.8,16, 1027.8,16,  996.4,16,  17.7,16,   4.4,16,   7.8, 999.9,   49.3*,  34.7*, 0.00I,999.9, 000000,
115190,99999, 20120304,   39.6,16,   23.9,16, 1023.9,16,  992.5,16,  13.6,16,   3.6,16,   7.8, 999.9,   46.8*,  34.3*, 0.00I,999.9, 000000,
115190,99999, 20120305,   38.2,16,   22.9,16, 1022.0,16,  990.6,16,  11.8,16,   4.5,16,   7.8, 999.9,   50.2*,  29.8*, 0.00I,999.9, 000000,
115190,99999, 20120306,   34.9,16,   20.7,16, 1027.8,16,  996.0,16,  10.1,16,   4.7,16,   7.8, 999.9,   43.7*,  28.8*, 0.00I,999.9, 000000,
115190,99999, 20120307,   35.7,16,   18.5,16, 1025.1,16,  993.4,16,  11.5,16,   4.0,16,   5.8, 999.9,   45.1*,  25.2*, 0.00I,999.9, 000000,
115190,99999, 20120308,   38.6,16,   30.9,16, 1022.7,16,  991.3,16,   9.9,16,   7.6,16,  11.7,  21.4,   42.6*,  32.9*,99.99 ,999.9, 010000,
115190,99999, 20120309,   40.2,16,   28.1,16, 1036.9,16, 1005.1,16,  13.5,16,   3.9,16,   7.8, 999.9,   48.0*,  34.9*, 0.00I,999.9, 000000,
115190,99999, 20120310,   43.2,16,   30.9,16, 1033.2,16, 1001.7,16,  13.2,16,   9.1,16,  11.7,  21.4,   51.4*,  32.2*,99.99 ,999.9, 010000,
115190,99999, 20120311,   45.0,16,   36.5,16, 1027.1,16,  995.9,16,  12.8,16,  10.1,16,  15.5,  27.2,   46.4*,  42.1*,99.99 ,999.9, 010000,
115190,99999, 20120312,   46.2,16,   39.3,16, 1026.0,16,  995.0,16,  12.8,16,   8.6,16,  11.7,  21.4,   48.2*,  43.3*, 0.00I,999.9, 000000,
115190,99999, 20120313,   45.8,16,   37.2,16, 1029.6,16,  998.5,16,  13.0,16,   8.1,16,   9.7, 999.9,   48.4*,  44.2*, 0.00I,999.9, 000000,
115190,99999, 20120314,   43.5,16,   35.1,16, 1030.4,16,  999.1,16,  12.1,16,   7.6,16,   9.7, 999.9,   45.0*,  42.4*, 0.00I,999.9, 000000,
115190,99999, 20120315,   43.6,16,   33.9,16, 1030.5,16,  999.2,16,  11.5,16,   3.6,16,   7.8, 999.9,   49.6*,  37.4*, 0.00I,999.9, 000000,
115190,99999, 20120316,   50.7,16,   35.7,16, 1024.0,16,  993.3,16,   7.8,16,   2.5,16,   3.9, 999.9,   71.1*,  32.2*, 0.00I,999.9, 000000,
115190,99999, 20120317,   56.2,16,   33.8,16, 1018.3,16,  988.1,16,  10.3,16,   4.7,16,  11.7, 999.9,   73.2*,  38.8*, 0.00I,999.9, 000000,
115190,99999, 20120318,   56.0,16,   35.8,16, 1015.2,16,  985.0,16,  11.7,16,   6.2,16,  11.7,  21.4,   69.8*,  42.6*,99.99 ,999.9, 010000,
115190,99999, 20120319,   45.3,16,   32.7,16, 1027.6,16,  996.4,16,  12.8,16,   6.4,16,   9.7,  21.4,   51.3*,  36.3*,99.99 ,999.9, 010000,
115190,99999, 20120320,   44.6,15,   25.1,15, 1034.9,15, 1003.5,15,  16.1,15,   4.4,15,   7.8, 999.9,   58.6*,  30.6*, 0.00I,999.9, 000000,
115190,99999, 20120321,   50.7,16,   33.7,16, 1035.2,16, 1004.2,16,  12.5,16,   3.5,16,   5.8, 999.9,   63.5*,  35.1*, 0.00I,999.9, 000000,
115190,99999, 20120322,   51.1,16,   40.9,16, 1032.3,16, 1001.4,16,   6.0,16,   2.5,16,   5.8, 999.9,   61.3*,  41.0*, 0.00I,999.9, 000000,
115190,99999, 20120323,   54.0,16,   42.3,16, 1026.9,16,  996.4,16,   8.2,16,   2.4,16,   5.8, 999.9,   65.8*,  42.8*, 0.00I,999.9, 000000,
115190,99999, 20120324,   55.2,16,   40.3,16, 1025.8,16,  995.3,16,  11.9,16,   2.5,16,   5.8, 999.9,   68.0*,  42.3*, 0.00I,999.9, 000000,
115190,99999, 20120325,   54.4,16,   35.1,16, 1027.9,16,  997.3,16,  17.5,16,   6.3,16,  11.7, 999.9,   65.8*,  41.5*, 0.00I,999.9, 000000,
115190,99999, 20120326,   50.1,16,   29.5,16, 1032.9,16, 1001.9,16,  13.8,16,   3.9,16,   7.8, 999.9,   59.2*,  41.4*, 0.00I,999.9, 000000,
115190,99999, 20120327,   51.5,16,   34.8,16, 1029.4,16,  998.5,16,  14.8,16,   7.2,16,  11.7,  23.3,   65.5*,  35.2*, 0.00I,999.9, 000000,
115190,99999, 20120328,   57.5,16,   38.7,16, 1024.2,16,  993.9,16,  15.3,16,   8.7,16,  15.5,  23.3,   68.2*,  45.7*, 0.00I,999.9, 000000,
115190,99999, 20120329,   49.3,16,   35.3,16, 1014.2,16,  983.7,16,  12.5,16,  12.4,16,  17.5,  35.0,   54.7*,  42.4*,99.99 ,999.9, 010000,
115190,99999, 20120330,   45.9,16,   38.6,16, 1010.7,16,  980.1,16,  14.1,16,  10.6,16,  15.5,  31.1,   49.8*,  42.1*,99.99 ,999.9, 010000,
115190,99999, 20120331,   44.2,16,   32.6,16, 1006.6,16,  976.0,16,  16.1,16,  14.9,16,  21.4,  38.9,   49.3*,  36.0*,99.99 ,999.9, 011000,
115190,99999, 20120401,   42.0,16,   21.5,16, 1014.0,16,  983.0,16,  19.0,16,   9.7,16,  11.7,  23.3,   48.7*,  36.1*, 0.00I,999.9, 000000,
115190,99999, 20120402,   46.1,16,   30.5,16, 1009.4,16,  978.9,16,  16.1,16,   7.8,16,  13.6, 999.9,   51.8*,  40.5*, 0.00I,999.9, 000000,
115190,99999, 20120403,   53.9,16,   36.1,16, 1005.4,16,  975.4,16,  13.4,16,   3.5,16,   5.8, 999.9,   65.5*,  41.9*, 0.00I,999.9, 000000,
115190,99999, 20120404,   55.5,16,   40.1,16, 1007.0,16,  977.1,16,  15.4,16,   7.2,16,  15.5,  25.3,   64.9*,  47.8*, 0.00I,999.9, 000000,
115190,99999, 20120405,   44.1,16,   38.6,16, 1014.7,16,  983.9,16,   6.9,16,   6.3,16,   9.7, 999.9,   46.9*,  39.9*,99.99 ,999.9, 010000,
115190,99999, 20120406,   40.9,16,   35.6,16, 1010.3,16,  979.4,16,   4.8,16,   4.1,16,   5.8, 999.9,   43.2*,  38.7*,99.99 ,999.9, 010000,
115190,99999, 20120407,   40.2,16,   29.1,16, 1004.3,16,  973.6,16,  11.8,16,   9.8,16,  15.5,  25.3,   44.1*,  34.7*,99.99 ,999.9, 010000,
115190,99999, 20120408,   34.6,16,   19.4,16, 1012.7,16,  981.3,16,  13.8,16,   8.1,16,  11.7,  21.4,   38.3*,  30.0*,99.99 ,999.9, 011000,
115190,99999, 20120409,   41.4,16,   23.8,16, 1010.5,16,  979.6,16,  15.3,16,   7.0,16,  11.7, 999.9,   52.3*,  26.6*, 0.00I,999.9, 000000,
115190,99999, 20120410,   52.2,16,   33.5,16, 1002.9,16,  972.9,16,  14.4,14,   6.4,16,   9.7, 999.9,   62.4*,  43.2*,99.99 ,999.9, 010000,
115190,99999, 20120411,   52.6,16,   34.1,16,  998.7,16,  968.8,16,  14.4,16,   4.9,16,   9.7, 999.9,   63.1*,  43.2*,99.99 ,999.9, 010000,
115190,99999, 20120412,   45.3,16,   39.0,16, 1002.9,16,  972.5,16,  14.7,16,   6.3,16,   9.7, 999.9,   53.2*,  41.9*,99.99 ,999.9, 010000,
115190,99999, 20120413,   48.8,16,   36.1,16, 1004.5,16,  974.2,16,  14.1,16,   4.5,16,   9.7, 999.9,   56.8*,  39.7*, 0.00I,999.9, 000000,
115190,99999, 20120414,   50.4,16,   35.1,16, 1003.3,16,  973.2,16,  12.9,16,   5.3,16,   7.8, 999.9,   59.0*,  40.6*, 0.00I,999.9, 000000,
115190,99999, 20120415,   47.0,16,   41.0,16, 1003.5,16,  973.2,16,  11.1,16,   9.2,16,  11.7,  21.4,   49.6*,  45.7*,99.99 ,999.9, 010000,
115190,99999, 20120416,   43.3,16,   34.1,16, 1012.5,16,  981.6,16,  11.9,16,   9.6,16,  15.5,  25.3,   46.4*,  41.0*,99.99 ,999.9, 010000,
115190,99999, 20120417,   43.1,16,   25.5,16, 1013.0,16,  982.1,16,  18.1,16,   4.2,16,   7.8, 999.9,   49.8*,  35.1*, 0.00I,999.9, 000000,
115190,99999, 20120418,   46.4,16,   27.8,16, 1001.0,16,  970.7,16,  14.8,16,   4.4,16,   7.8, 999.9,   56.3*,  32.9*, 0.00I,999.9, 000000,
115190,99999, 20120419,   50.2,16,   37.5,16,  995.0,16,  965.1,16,  11.2,16,   3.5,16,   7.8,  25.3,   61.3*,  41.4*,99.99 ,999.9, 010010,
115190,99999, 20120420,   49.5,16,   40.8,16,  997.9,16,  967.9,16,   8.6,16,   4.2,16,  11.7, 999.9,   61.0*,  36.9*,99.99 ,999.9, 110000,
115190,99999, 20120421,   52.0,16,   37.7,16, 1003.8,16,  973.8,16,  17.8,16,   5.9,16,  15.5,  23.3,   60.6*,  45.0*, 0.00I,999.9, 000000,
115190,99999, 20120422,   49.0,16,   37.5,16, 1008.0,16,  977.7,16,  22.5,16,   8.1,16,  15.5,  25.3,   57.4*,  43.7*,99.99 ,999.9, 010000,
115190,99999, 20120423,   51.3,16,   35.2,16, 1007.0,16,  976.8,16,  18.3,16,   4.0,16,   7.8, 999.9,   61.0*,  39.4*,99.99 ,999.9, 010000,
115190,99999, 20120424,   51.8,16,   40.4,16,  999.0,16,  969.1,16,  14.6,16,   6.7,16,  21.4,  27.2,   63.5*,  41.2*,99.99 ,999.9, 010000,
115190,99999, 20120425,   53.8,16,   37.6,16, 1006.4,16,  976.4,16,  23.9,16,   7.6,16,  15.5,  25.3,   64.0*,  45.9*, 0.00I,999.9, 000000,
115190,99999, 20120426,   63.6,16,   41.9,16, 1010.1,16,  980.5,16,  18.3,16,   5.2,16,   7.8, 999.9,   77.2*,  44.6*, 0.00I,999.9, 000000,
115190,99999, 20120427,   69.8,16,   47.9,16, 1016.2,16,  986.8,16,  19.6,16,   3.8,16,   7.8, 999.9,   83.8*,  51.4*, 0.00I,999.9, 000000,
115190,99999, 20120428,   73.2,16,   49.2,16, 1015.5,16,  986.3,16,  21.7,16,   5.9,16,  11.7, 999.9,   83.7*,  56.7*, 0.00I,999.9, 000000,
115190,99999, 20120429,   75.9,16,   44.2,16, 1008.8,16,  979.9,16,  24.3,16,   6.4,16,  11.7,  23.3,   87.8*,  64.0*, 0.00I,999.9, 000000,
115190,99999, 20120430,   72.1,16,   53.7,16, 1013.3,16,  984.2,16,  13.4,16,   6.1,16,   9.7, 999.9,   82.4*,  63.3*, 0.00I,999.9, 000000,
115190,99999, 20120501,   73.6,16,   50.5,16, 1013.3,16,  984.2,16,  15.9,16,   3.0,16,   5.8, 999.9,   84.6*,  58.6*, 0.00I,999.9, 000000,
115190,99999, 20120502,   72.1,16,   51.1,16, 1010.9,16,  981.8,16,  15.3,16,   4.2,16,   7.8,  27.2,   84.0*,  57.2*, 0.00I,999.9, 000010,
115190,99999, 20120503,   65.4,16,   55.0,16, 1008.9,16,  979.6,16,  11.4,16,   5.9,16,   9.7, 999.9,   72.1*,  59.9*,99.99 ,999.9, 010010,
115190,99999, 20120504,   63.5,16,   47.4,16, 1005.5,16,  976.1,16,  18.6,16,   3.2,16,   5.8, 999.9,   74.1*,  53.1*, 0.00I,999.9, 000000,
115190,99999, 20120505,   60.7,16,   47.9,16, 1004.0,16,  974.5,16,  13.6,16,   4.1,16,  11.7,  23.3,   74.5*,  48.4*,99.99 ,999.9, 010010,
115190,99999, 20120506,   54.9,16,   48.1,16, 1010.0,16,  980.0,16,  16.1,16,   5.3,16,   9.7, 999.9,   60.1*,  49.6*,99.99 ,999.9, 010000,
115190,99999, 20120507,   55.5,16,   46.8,16, 1017.0,16,  986.9,16,  12.6,16,   3.4,16,   5.8, 999.9,   61.5*,  49.3*,99.99 ,999.9, 010000,
115190,99999, 20120508,   60.0,16,   46.7,16, 1017.3,16,  987.3,16,  13.0,16,   4.1,16,   9.7, 999.9,   69.6*,  49.1*, 0.00I,999.9, 000000,
115190,99999, 20120509,   65.9,16,   47.4,16, 1017.2,16,  987.6,16,  16.3,16,   3.6,16,   5.8, 999.9,   76.5*,  52.3*, 0.00I,999.9, 000000,
115190,99999, 20120510,   70.2,16,   54.1,16, 1021.8,16,  992.4,16,  20.2,16,   4.7,16,   7.8, 999.9,   81.3*,  56.7*, 0.00I,999.9, 000000,
115190,99999, 20120511,   75.4,16,   57.3,16, 1020.7,16,  991.5,16,  21.6,16,   5.9,16,  11.7, 999.9,   88.0*,  60.8*,99.99 ,999.9, 010000,
115190,99999, 20120512,   54.9,16,   43.6,16, 1027.1,16,  996.6,16,  13.0,16,   7.9,16,  13.6,  23.3,   66.2*,  47.3*,99.99 ,999.9, 010000,
115190,99999, 20120513,   46.8,16,   31.8,16, 1029.4,16,  998.3,16,  20.0,16,   5.8,16,   7.8, 999.9,   50.5*,  42.3*, 0.00I,999.9, 000000,
115190,99999, 20120514,   51.1,16,   37.0,16, 1021.1,16,  990.5,16,  19.4,16,   3.0,16,   5.8, 999.9,   60.3*,  38.3*, 0.00I,999.9, 000000,
115190,99999, 20120515,   54.2,16,   39.5,16, 1010.6,16,  980.5,16,  15.8,16,   5.2,16,  15.5,  29.1,   65.8*,  46.0*,99.99 ,999.9, 010000,
115190,99999, 20120516,   49.8,16,   37.7,16, 1016.0,16,  985.5,16,  20.3,16,   9.5,16,  11.7,  23.3,   54.1*,  45.0*,99.99 ,999.9, 010000,
115190,99999, 20120517,   48.2,16,   29.7,16, 1022.0,16,  991.2,16,  26.4,16,   7.4,16,  11.7,  21.4,   55.8*,  40.8*, 0.00I,999.9, 000000,
115190,99999, 20120518,   52.6,16,   31.0,16, 1016.7,16,  986.3,16,  18.1,16,   5.7,16,  11.7,  21.4,   63.0*,  36.7*, 0.00I,999.9, 000000,
115190,99999, 20120519,   62.8,14,   40.4,14, 1014.6,14,  984.9,14,  20.6,14,   4.6,14,  11.7, 999.9,   75.2*,  43.9*, 0.00I,999.9, 000000,
115190,99999, 20120520,   73.2,12,   47.3,12, 1007.0,12,  978.1,12,  18.9,12,   7.4,12,  11.7,  21.4,   80.2*,  63.7*, 0.00I,999.9, 000000,
115190,99999, 20120521,   72.2,16,   51.9,16, 1002.7,16,  973.9,16,  17.3,16,   9.5,16,  15.5,  31.1,   78.8*,  60.3*, 0.00I,999.9, 000000,
115190,99999, 20120522,   71.9,16,   56.3,16, 1006.9,16,  978.0,16,  15.0,16,   6.8,16,  11.7,  23.3,   81.7*,  64.2*,99.99 ,999.9, 010000,
115190,99999, 20120523,   74.6,16,   54.0,16, 1016.6,16,  987.5,16,  20.2,16,   5.8,16,  13.6,  21.4,   85.3*,  59.0*,99.99 ,999.9, 010000,
115190,99999, 20120524,   70.8,16,   51.6,16, 1022.7,16,  993.3,16,  18.1,16,   7.6,16,  11.7,  21.4,   77.2*,  63.0*, 0.00I,999.9, 000000,
115190,99999, 20120525,   65.9,15,   41.7,15, 1023.4,15,  993.6,15,  24.6,15,   5.4,15,   9.7, 999.9,   72.7*,  56.7*, 0.00I,999.9, 000000,
115190,99999, 20120526,   65.1,16,   41.4,16, 1021.4,16,  991.6,16,  25.8,16,   4.1,16,   7.8, 999.9,   73.2*,  50.9*, 0.00I,999.9, 000000,
115190,99999, 20120527,   65.8,16,   43.7,16, 1018.3,16,  988.7,16,  23.7,16,   3.3,16,   7.8, 999.9,   73.9*,  52.2*, 0.00I,999.9, 000000,
115190,99999, 20120528,   63.4,16,   50.6,16, 1013.0,16,  983.4,16,  18.3,16,   3.6,16,   9.7,  21.4,   72.3*,  55.6*,99.99 ,999.9, 010010,
115190,99999, 20120529,   66.7,16,   49.1,16, 1011.3,16,  981.9,16,  17.1,16,   6.1,16,  11.7,  25.3,   77.2*,  51.1*, 0.00I,999.9, 000000,
115190,99999, 20120530,   66.5,16,   47.6,16, 1015.5,16,  985.9,16,  16.0,16,   6.7,16,  11.7,  23.3,   75.7*,  54.1*, 0.00I,999.9, 000000,
115190,99999, 20120531,   65.5,16,   51.5,16, 1015.4,16,  985.8,16,  12.4,16,   5.6,16,   9.7, 999.9,   76.3*,  55.6*,99.99 ,999.9, 010010,
115190,99999, 20120601,   58.9,16,   49.4,16, 1012.7,16,  982.8,16,  16.8,16,  12.7,16,  17.5,  33.0,   64.9*,  53.4*,99.99 ,999.9, 010000,
115190,99999, 20120602,   58.5,16,   42.3,16, 1014.5,16,  984.6,16,  16.5,16,   5.8,16,   9.7, 999.9,   65.8*,  51.3*, 0.00I,999.9, 000000,
115190,99999, 20120603,   62.5,16,   51.0,16, 1008.2,16,  978.7,16,  13.7,16,   4.9,16,  11.7, 999.9,   74.7*,  47.8*,99.99 ,999.9, 010000,
115190,99999, 20120604,   61.6,16,   54.4,16, 1009.4,16,  979.8,16,  17.3,16,   4.0,16,   7.8, 999.9,   65.1*,  57.6*,99.99 ,999.9, 010000,
115190,99999, 20120605,   54.2,15,   43.3,15, 1014.8,15,  984.6,15,  14.5,15,  10.5,15,  17.5,  27.2,   59.4*,  46.8*,99.99 ,999.9, 010000,
115190,99999, 20120606,   56.1,16,   44.2,16, 1012.4,16,  982.3,16,  14.6,16,   4.0,16,   7.8, 999.9,   66.6*,  40.8*, 0.00I,999.9, 000000,
115190,99999, 20120607,   69.5,16,   53.2,16, 1007.5,16,  978.4,16,  18.4,16,   5.0,16,   9.7, 999.9,   80.2*,  56.3*,99.99 ,999.9, 010000,
115190,99999, 20120608,   69.8,16,   58.5,16, 1009.0,16,  979.9,16,  17.9,15,   8.3,16,  11.7,  23.3,   80.8*,  64.0*,99.99 ,999.9, 010000,
115190,99999, 20120609,   66.5,16,   52.8,16, 1013.9,16,  984.5,16,  22.7,16,   7.5,16,  11.7, 999.9,   73.0*,  60.8*, 0.00I,999.9, 000000,
115190,99999, 20120610,   58.5,16,   53.4,16, 1011.0,16,  981.2,16,  13.4,16,   3.0,16,   5.8, 999.9,   62.6*,  54.5*,99.99 ,999.9, 010000,
115190,99999, 20120611,   61.6,16,   52.4,16, 1005.2,16,  975.7,16,  13.6,16,   2.9,16,   7.8, 999.9,   72.5*,  52.2*, 0.00I,999.9, 100000,
115190,99999, 20120612,   62.2,16,   55.3,16, 1002.6,16,  973.2,16,  10.7,16,   3.0,16,   5.8, 999.9,   74.5*,  54.9*,99.99 ,999.9, 010000,
115190,99999, 20120613,   62.8,16,   54.3,16, 1010.0,16,  980.5,16,  14.1,16,   8.1,16,  11.7, 999.9,   68.4*,  58.6*,99.99 ,999.9, 010000,
115190,99999, 20120614,   58.0,16,   52.1,16, 1018.8,16,  988.7,16,  10.7,16,   4.2,16,   5.8, 999.9,   62.1*,  52.7*,99.99 ,999.9, 010000,
115190,99999, 20120615,   66.0,16,   51.7,16, 1019.3,16,  989.7,16,  11.5,16,   3.6,16,   7.8, 999.9,   81.0*,  47.7*, 0.00I,999.9, 100000,
115190,99999, 20120616,   77.7,16,   57.9,16, 1016.1,16,  987.2,16,  17.9,16,   4.7,16,  11.7,  31.1,   92.8*,  61.2*, 0.00I,999.9, 000000,
115190,99999, 20120617,   73.7,16,   55.7,16, 1021.0,16,  991.8,16,  26.4,16,   5.2,16,   9.7, 999.9,   84.2*,  64.4*, 0.00I,999.9, 000000,
115190,99999, 20120618,   79.5,16,   60.5,16, 1015.6,16,  986.9,16,  15.5,16,   4.5,16,   9.7, 999.9,   94.5*,  65.1*, 0.00I,999.9, 000010,
115190,99999, 20120619,   72.0,16,   58.6,16, 1018.6,16,  989.4,16,  14.8,16,   5.8,16,   7.8, 999.9,   80.8*,  66.4*,99.99 ,999.9, 010000,
115190,99999, 20120620,   75.2,16,   63.2,16, 1012.2,16,  983.4,16,  14.8,16,   3.6,16,   9.7,  36.9,   85.1*,  65.3*,99.99 ,999.9, 010010,
115190,99999, 20120621,   71.9,16,   63.2,16, 1010.3,16,  981.3,16,  17.2,16,   4.7,16,   7.8, 999.9,   82.8*,  63.9*,99.99 ,999.9, 010000,
115190,99999, 20120622,   72.0,16,   53.7,16, 1017.0,16,  987.8,16,  28.5,16,   8.1,16,  13.6,  21.4,   79.9*,  61.3*, 0.00I,999.9, 000000,
115190,99999, 20120623,   70.0,16,   48.0,16, 1022.6,16,  993.1,16,  29.7,16,   5.0,16,  11.7,  21.4,   79.2*,  57.7*, 0.00I,999.9, 000000,
115190,99999, 20120624,   72.7,16,   50.2,16, 1015.4,16,  986.3,16,  24.5,16,   8.3,16,  17.5,  27.2,   83.7*,  58.3*, 0.00I,999.9, 000000,
115190,99999, 20120625,   65.0,16,   47.4,16, 1013.6,16,  984.1,16,  27.0,16,  12.3,16,  17.5,  29.1,   71.1*,  58.1*,99.99 ,999.9, 010000,
115190,99999, 20120626,   62.9,16,   47.3,16, 1019.4,16,  989.6,16,  19.8,16,   8.4,16,  13.6, 999.9,   72.0*,  56.7*, 0.00I,999.9, 000000,
115190,99999, 20120627,   67.2,16,   51.0,16, 1018.0,16,  988.4,16,  17.5,16,   6.7,16,  11.7,  23.3,   79.2*,  51.4*,99.99 ,999.9, 010000,
115190,99999, 20120628,   74.5,16,   58.8,16, 1013.3,16,  984.3,16,  18.4,16,   3.4,16,   7.8, 999.9,   84.7*,  64.8*, 0.00I,999.9, 000000,
115190,99999, 20120629,   80.5,16,   62.2,16, 1011.0,16,  982.5,16,  19.4,16,   4.5,16,   9.7, 999.9,   92.7*,  67.8*, 0.00I,999.9, 000000,
115190,99999, 20120630,   83.4,16,   67.1,16, 1011.5,16,  983.1,16,  15.0,16,   4.9,16,  11.7, 999.9,   95.0*,  72.0*,99.99 ,999.9, 010000,
115190,99999, 20120701,   76.8,16,   61.8,16, 1015.4,16,  986.6,16,  17.5,16,   8.6,16,  15.5,  33.0,   86.5*,  64.2*,99.99 ,999.9, 010010,
115190,99999, 20120702,   71.5,16,   62.7,16, 1018.2,16,  988.9,16,  15.5,16,   5.6,16,  13.6,  27.2,   81.3*,  62.6*,99.99 ,999.9, 010010,
115190,99999, 20120703,   69.5,16,   64.5,16, 1016.6,16,  987.3,16,  11.5,16,   3.6,16,   7.8, 999.9,   77.9*,  64.2*,99.99 ,999.9, 010010,
115190,99999, 20120704,   73.0,16,   64.3,16, 1014.3,16,  985.3,16,  13.4,16,   3.4,16,   5.8, 999.9,   81.0*,  65.5*, 0.00I,999.9, 000000,
115190,99999, 20120705,   77.0,16,   66.6,16, 1010.2,16,  981.5,16,  11.5,16,   3.2,16,   9.7, 999.9,   91.0*,  67.6*,99.99 ,999.9, 010010,
115190,99999, 20120706,   77.1,16,   65.2,16, 1010.5,16,  981.8,16,  15.5,16,   3.5,16,   7.8, 999.9,   91.2*,  66.6*,99.99 ,999.9, 010010,
115190,99999, 20120707,   72.0,16,   64.1,16, 1012.8,16,  983.7,16,  15.2,16,   3.5,16,   7.8, 999.9,   80.8*,  65.5*,99.99 ,999.9, 010010,
115190,99999, 20120708,   75.4,16,   61.0,16, 1010.7,16,  981.9,16,  17.6,16,   4.5,16,  11.7,  21.4,   89.4*,  62.2*,99.99 ,999.9, 110000,
115190,99999, 20120709,   72.9,16,   54.5,16, 1013.1,16,  984.0,16,  22.3,16,   7.0,16,  11.7,  21.4,   80.2*,  64.8*, 0.00I,999.9, 000000,
