udaj,kod,url,budid,idob
V Registru sčítacích obvodů a budov:,1000163318,buddet.jsp?budid=220520&idob=1000163318&b=0,220520,1000163318
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220520&idob=1000163318&b=0,220520,1000163318
V Informačním systému katastru nemovitostí:,893391101,buddet.jsp?budid=220520&idob=1000163318&b=0,220520,1000163318
V informačním systému základního registru RÚIAN:,21787077,buddet.jsp?budid=220520&idob=1000163318&b=0,220520,1000163318
V Registru sčítacích obvodů a budov:,1000163326,buddet.jsp?budid=220521&idob=1000163326&b=0,220521,1000163326
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220521&idob=1000163326&b=0,220521,1000163326
V Informačním systému katastru nemovitostí:,892207101,buddet.jsp?budid=220521&idob=1000163326&b=0,220521,1000163326
V informačním systému základního registru RÚIAN:,21787085,buddet.jsp?budid=220521&idob=1000163326&b=0,220521,1000163326
V Registru sčítacích obvodů a budov:,1000163334,buddet.jsp?budid=220522&idob=1000163334&b=0,220522,1000163334
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220522&idob=1000163334&b=0,220522,1000163334
V Informačním systému katastru nemovitostí:,892457101,buddet.jsp?budid=220522&idob=1000163334&b=0,220522,1000163334
V informačním systému základního registru RÚIAN:,21787093,buddet.jsp?budid=220522&idob=1000163334&b=0,220522,1000163334
V Registru sčítacích obvodů a budov:,1000163342,buddet.jsp?budid=2644731&idob=1000163342&b=0,2644731,1000163342
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=2644731&idob=1000163342&b=0,2644731,1000163342
V Informačním systému katastru nemovitostí:,893368101,buddet.jsp?budid=2644731&idob=1000163342&b=0,2644731,1000163342
V informačním systému základního registru RÚIAN:,21787107,buddet.jsp?budid=2644731&idob=1000163342&b=0,2644731,1000163342
V Registru sčítacích obvodů a budov:,1000152260,buddet.jsp?budid=219571&idob=1000152260&b=0,219571,1000152260
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219571&idob=1000152260&b=0,219571,1000152260
V Informačním systému katastru nemovitostí:,892403101,buddet.jsp?budid=219571&idob=1000152260&b=0,219571,1000152260
V informačním systému základního registru RÚIAN:,21776024,buddet.jsp?budid=219571&idob=1000152260&b=0,219571,1000152260
V Registru sčítacích obvodů a budov:,1000152286,buddet.jsp?budid=219573&idob=1000152286&b=0,219573,1000152286
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219573&idob=1000152286&b=0,219573,1000152286
V Informačním systému katastru nemovitostí:,892404101,buddet.jsp?budid=219573&idob=1000152286&b=0,219573,1000152286
V informačním systému základního registru RÚIAN:,21776041,buddet.jsp?budid=219573&idob=1000152286&b=0,219573,1000152286
V Registru sčítacích obvodů a budov:,1000158365,buddet.jsp?budid=220093&idob=1000158365&b=0,220093,1000158365
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220093&idob=1000158365&b=0,220093,1000158365
V Informačním systému katastru nemovitostí:,891650101,buddet.jsp?budid=220093&idob=1000158365&b=0,220093,1000158365
V informačním systému základního registru RÚIAN:,21782121,buddet.jsp?budid=220093&idob=1000158365&b=0,220093,1000158365
V Registru sčítacích obvodů a budov:,1000159612,buddet.jsp?budid=684962&idob=1000159612&b=0,684962,1000159612
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=684962&idob=1000159612&b=0,684962,1000159612
V Informačním systému katastru nemovitostí:,892276101,buddet.jsp?budid=684962&idob=1000159612&b=0,684962,1000159612
V informačním systému základního registru RÚIAN:,21783381,buddet.jsp?budid=684962&idob=1000159612&b=0,684962,1000159612
V Registru sčítacích obvodů a budov:,1000159698,buddet.jsp?budid=220210&idob=1000159698&b=0,220210,1000159698
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220210&idob=1000159698&b=0,220210,1000159698
V Informačním systému katastru nemovitostí:,892534101,buddet.jsp?budid=220210&idob=1000159698&b=0,220210,1000159698
V informačním systému základního registru RÚIAN:,21783462,buddet.jsp?budid=220210&idob=1000159698&b=0,220210,1000159698
V Registru sčítacích obvodů a budov:,1000160033,buddet.jsp?budid=220241&idob=1000160033&b=0,220241,1000160033
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220241&idob=1000160033&b=0,220241,1000160033
V Informačním systému katastru nemovitostí:,892635101,buddet.jsp?budid=220241&idob=1000160033&b=0,220241,1000160033
V informačním systému základního registru RÚIAN:,21783802,buddet.jsp?budid=220241&idob=1000160033&b=0,220241,1000160033
V Registru sčítacích obvodů a budov:,1000160076,buddet.jsp?budid=220245&idob=1000160076&b=0,220245,1000160076
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220245&idob=1000160076&b=0,220245,1000160076
V Informačním systému katastru nemovitostí:,892535101,buddet.jsp?budid=220245&idob=1000160076&b=0,220245,1000160076
V informačním systému základního registru RÚIAN:,21783845,buddet.jsp?budid=220245&idob=1000160076&b=0,220245,1000160076
V Registru sčítacích obvodů a budov:,1000160203,buddet.jsp?budid=220256&idob=1000160203&b=0,220256,1000160203
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220256&idob=1000160203&b=0,220256,1000160203
V Informačním systému katastru nemovitostí:,892611101,buddet.jsp?budid=220256&idob=1000160203&b=0,220256,1000160203
V informačním systému základního registru RÚIAN:,21783977,buddet.jsp?budid=220256&idob=1000160203&b=0,220256,1000160203
V Registru sčítacích obvodů a budov:,1000160416,buddet.jsp?budid=684864&idob=1000160416&b=0,684864,1000160416
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=684864&idob=1000160416&b=0,684864,1000160416
V Informačním systému katastru nemovitostí:,891647101,buddet.jsp?budid=684864&idob=1000160416&b=0,684864,1000160416
V informačním systému základního registru RÚIAN:,21784183,buddet.jsp?budid=684864&idob=1000160416&b=0,684864,1000160416
V Registru sčítacích obvodů a budov:,1000152375,buddet.jsp?budid=219579&idob=1000152375&b=0,219579,1000152375
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219579&idob=1000152375&b=0,219579,1000152375
V Informačním systému katastru nemovitostí:,892026101,buddet.jsp?budid=219579&idob=1000152375&b=0,219579,1000152375
V informačním systému základního registru RÚIAN:,21776148,buddet.jsp?budid=219579&idob=1000152375&b=0,219579,1000152375
V Registru sčítacích obvodů a budov:,1000152456,buddet.jsp?budid=219588&idob=1000152456&b=0,219588,1000152456
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219588&idob=1000152456&b=0,219588,1000152456
V Informačním systému katastru nemovitostí:,892384101,buddet.jsp?budid=219588&idob=1000152456&b=0,219588,1000152456
V informačním systému základního registru RÚIAN:,21776229,buddet.jsp?budid=219588&idob=1000152456&b=0,219588,1000152456
V Registru sčítacích obvodů a budov:,1000152472,buddet.jsp?budid=219590&idob=1000152472&b=0,219590,1000152472
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219590&idob=1000152472&b=0,219590,1000152472
V Informačním systému katastru nemovitostí:,892765101,buddet.jsp?budid=219590&idob=1000152472&b=0,219590,1000152472
V informačním systému základního registru RÚIAN:,21776245,buddet.jsp?budid=219590&idob=1000152472&b=0,219590,1000152472
V Registru sčítacích obvodů a budov:,1000152481,buddet.jsp?budid=684890&idob=1000152481&b=0,684890,1000152481
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=684890&idob=1000152481&b=0,684890,1000152481
V Informačním systému katastru nemovitostí:,892272101,buddet.jsp?budid=684890&idob=1000152481&b=0,684890,1000152481
V informačním systému základního registru RÚIAN:,21776253,buddet.jsp?budid=684890&idob=1000152481&b=0,684890,1000152481
V Registru sčítacích obvodů a budov:,1000152537,buddet.jsp?budid=219594&idob=1000152537&b=0,219594,1000152537
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219594&idob=1000152537&b=0,219594,1000152537
V Informačním systému katastru nemovitostí:,892555101,buddet.jsp?budid=219594&idob=1000152537&b=0,219594,1000152537
V informačním systému základního registru RÚIAN:,21776296,buddet.jsp?budid=219594&idob=1000152537&b=0,219594,1000152537
V Registru sčítacích obvodů a budov:,1000152677,buddet.jsp?budid=684893&idob=1000152677&b=0,684893,1000152677
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=684893&idob=1000152677&b=0,684893,1000152677
V Informačním systému katastru nemovitostí:,892351101,buddet.jsp?budid=684893&idob=1000152677&b=0,684893,1000152677
V informačním systému základního registru RÚIAN:,21776415,buddet.jsp?budid=684893&idob=1000152677&b=0,684893,1000152677
V Registru sčítacích obvodů a budov:,1000160289,buddet.jsp?budid=220262&idob=1000160289&b=0,220262,1000160289
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220262&idob=1000160289&b=0,220262,1000160289
V Informačním systému katastru nemovitostí:,893066101,buddet.jsp?budid=220262&idob=1000160289&b=0,220262,1000160289
V informačním systému základního registru RÚIAN:,21784051,buddet.jsp?budid=220262&idob=1000160289&b=0,220262,1000160289
V Registru sčítacích obvodů a budov:,1000154564,buddet.jsp?budid=684494&idob=1000154564&b=0,684494,1000154564
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=684494&idob=1000154564&b=0,684494,1000154564
V Informačním systému katastru nemovitostí:,893241101,buddet.jsp?budid=684494&idob=1000154564&b=0,684494,1000154564
V informačním systému základního registru RÚIAN:,21778311,buddet.jsp?budid=684494&idob=1000154564&b=0,684494,1000154564
V Registru sčítacích obvodů a budov:,1000157342,buddet.jsp?budid=685107&idob=1000157342&b=0,685107,1000157342
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=685107&idob=1000157342&b=0,685107,1000157342
V Informačním systému katastru nemovitostí:,893211101,buddet.jsp?budid=685107&idob=1000157342&b=0,685107,1000157342
V informačním systému základního registru RÚIAN:,21781117,buddet.jsp?budid=685107&idob=1000157342&b=0,685107,1000157342
V Registru sčítacích obvodů a budov:,1000157776,buddet.jsp?budid=685150&idob=1000157776&b=0,685150,1000157776
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=685150&idob=1000157776&b=0,685150,1000157776
V Informačním systému katastru nemovitostí:,892821101,buddet.jsp?budid=685150&idob=1000157776&b=0,685150,1000157776
V informačním systému základního registru RÚIAN:,21781541,buddet.jsp?budid=685150&idob=1000157776&b=0,685150,1000157776
V Registru sčítacích obvodů a budov:,1000159027,buddet.jsp?budid=220152&idob=1000159027&b=0,220152,1000159027
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220152&idob=1000159027&b=0,220152,1000159027
V Informačním systému katastru nemovitostí:,893575101,buddet.jsp?budid=220152&idob=1000159027&b=0,220152,1000159027
V informačním systému základního registru RÚIAN:,21782792,buddet.jsp?budid=220152&idob=1000159027&b=0,220152,1000159027
V Registru sčítacích obvodů a budov:,1000159035,buddet.jsp?budid=220153&idob=1000159035&b=0,220153,1000159035
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220153&idob=1000159035&b=0,220153,1000159035
V Informačním systému katastru nemovitostí:,893332101,buddet.jsp?budid=220153&idob=1000159035&b=0,220153,1000159035
V informačním systému základního registru RÚIAN:,21782806,buddet.jsp?budid=220153&idob=1000159035&b=0,220153,1000159035
V Registru sčítacích obvodů a budov:,1000157709,buddet.jsp?budid=220037&idob=1000157709&b=0,220037,1000157709
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220037&idob=1000157709&b=0,220037,1000157709
V Informačním systému katastru nemovitostí:,892754101,buddet.jsp?budid=220037&idob=1000157709&b=0,220037,1000157709
V informačním systému základního registru RÚIAN:,21781478,buddet.jsp?budid=220037&idob=1000157709&b=0,220037,1000157709
V Registru sčítacích obvodů a budov:,1000159221,buddet.jsp?budid=220167&idob=1000159221&b=0,220167,1000159221
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220167&idob=1000159221&b=0,220167,1000159221
V Informačním systému katastru nemovitostí:,892514101,buddet.jsp?budid=220167&idob=1000159221&b=0,220167,1000159221
V informačním systému základního registru RÚIAN:,21782997,buddet.jsp?budid=220167&idob=1000159221&b=0,220167,1000159221
V Registru sčítacích obvodů a budov:,1000159400,buddet.jsp?budid=220184&idob=1000159400&b=0,220184,1000159400
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220184&idob=1000159400&b=0,220184,1000159400
V Informačním systému katastru nemovitostí:,893117101,buddet.jsp?budid=220184&idob=1000159400&b=0,220184,1000159400
V informačním systému základního registru RÚIAN:,21783179,buddet.jsp?budid=220184&idob=1000159400&b=0,220184,1000159400
V Registru sčítacích obvodů a budov:,1000160211,buddet.jsp?budid=220257&idob=1000160211&b=0,220257,1000160211
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220257&idob=1000160211&b=0,220257,1000160211
V Informačním systému katastru nemovitostí:,892866101,buddet.jsp?budid=220257&idob=1000160211&b=0,220257,1000160211
V informačním systému základního registru RÚIAN:,21783985,buddet.jsp?budid=220257&idob=1000160211&b=0,220257,1000160211
V Registru sčítacích obvodů a budov:,1000152308,buddet.jsp?budid=684733&idob=1000152308&b=0,684733,1000152308
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=684733&idob=1000152308&b=0,684733,1000152308
V Informačním systému katastru nemovitostí:,892889101,buddet.jsp?budid=684733&idob=1000152308&b=0,684733,1000152308
V informačním systému základního registru RÚIAN:,21776067,buddet.jsp?budid=684733&idob=1000152308&b=0,684733,1000152308
V Registru sčítacích obvodů a budov:,1000159302,buddet.jsp?budid=220175&idob=1000159302&b=0,220175,1000159302
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220175&idob=1000159302&b=0,220175,1000159302
V Informačním systému katastru nemovitostí:,893055101,buddet.jsp?budid=220175&idob=1000159302&b=0,220175,1000159302
V informačním systému základního registru RÚIAN:,21783071,buddet.jsp?budid=220175&idob=1000159302&b=0,220175,1000159302
V Registru sčítacích obvodů a budov:,1000160041,buddet.jsp?budid=220242&idob=1000160041&b=0,220242,1000160041
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220242&idob=1000160041&b=0,220242,1000160041
V Informačním systému katastru nemovitostí:,892047101,buddet.jsp?budid=220242&idob=1000160041&b=0,220242,1000160041
V informačním systému základního registru RÚIAN:,21783811,buddet.jsp?budid=220242&idob=1000160041&b=0,220242,1000160041
V Registru sčítacích obvodů a budov:,1000160165,buddet.jsp?budid=220252&idob=1000160165&b=0,220252,1000160165
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220252&idob=1000160165&b=0,220252,1000160165
V Informačním systému katastru nemovitostí:,893469101,buddet.jsp?budid=220252&idob=1000160165&b=0,220252,1000160165
V informačním systému základního registru RÚIAN:,21783934,buddet.jsp?budid=220252&idob=1000160165&b=0,220252,1000160165
V Registru sčítacích obvodů a budov:,1000160424,buddet.jsp?budid=220271&idob=1000160424&b=0,220271,1000160424
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220271&idob=1000160424&b=0,220271,1000160424
V Informačním systému katastru nemovitostí:,892246101,buddet.jsp?budid=220271&idob=1000160424&b=0,220271,1000160424
V informačním systému základního registru RÚIAN:,21784191,buddet.jsp?budid=220271&idob=1000160424&b=0,220271,1000160424
V Registru sčítacích obvodů a budov:,1000160491,buddet.jsp?budid=220277&idob=1000160491&b=0,220277,1000160491
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220277&idob=1000160491&b=0,220277,1000160491
V Informačním systému katastru nemovitostí:,892295101,buddet.jsp?budid=220277&idob=1000160491&b=0,220277,1000160491
V informačním systému základního registru RÚIAN:,21784264,buddet.jsp?budid=220277&idob=1000160491&b=0,220277,1000160491
V Registru sčítacích obvodů a budov:,1000160921,buddet.jsp?budid=220317&idob=1000160921&b=0,220317,1000160921
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220317&idob=1000160921&b=0,220317,1000160921
